kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_kepmag,ra,dec,catalog,target_id,label
8780959,K03741.04,Kepler-1518 c,CONFIRMED,9.6310258,0.0001257,-0.0001257,297.2,25.1,-25.1,5.255,0.241,-0.241,2.9,0.82,-0.68,1.345,0.382,-0.313,6432.0,155.0,-214.0,4.207,0.19,-0.171,13.306,300.33237,44.986141,KEPLER_CONFIRMED,8780959,1
8800954,K01274.01,Kepler-421 b,CONFIRMED,704.962626,0.00905,-0.00905,2319.1,58.1,-58.1,18.003,0.732,-0.732,4.53,0.35,-0.36,0.818,0.062,-0.066,5305.0,121.0,-95.0,4.489,0.076,-0.046,13.354,283.25681,45.08778,KEPLER_CONFIRMED,8800954,1
8801316,K02956.01,Kepler-1394 b,CONFIRMED,3.93766786,3.442e-05,-3.442e-05,24.3,1.7,-1.7,4.655,0.195,-0.195,1.36,0.16,-0.37,2.741,0.324,-0.757,6277.0,126.0,-113.0,3.728,0.218,-0.073,11.801,283.45319,45.084141,KEPLER_CONFIRMED,8801316,1
8802165,K00694.01,Kepler-648 b,CONFIRMED,17.42115972,2.09e-05,-2.09e-05,928.1,9.2,-9.2,4.9974,0.0502,-0.0502,3.11,0.47,-0.15,0.972,0.149,-0.047,5679.0,103.0,-125.0,4.487,0.024,-0.128,13.939,283.89966,45.016891,KEPLER_CONFIRMED,8802165,1
8802693,K02000.01,Kepler-1045 b,CONFIRMED,26.41044199,7.741e-05,-7.741e-05,991.1,36.5,-36.5,3.0715,0.084,-0.084,2.45,0.43,-0.19,0.734,0.131,-0.056,5448.0,162.0,-162.0,4.613,0.037,-0.112,15.593,284.18329,45.0741,KEPLER_CONFIRMED,8802693,1
8804283,K01276.01,Kepler-1991 c,CONFIRMED,22.79020351,6.878e-05,-6.878e-05,617.9,13.9,-13.9,5.0394,0.079,-0.079,2.57,0.36,-0.36,1.053,0.147,-0.147,5478.0,82.0,-74.0,4.354,0.132,-0.096,14.766,285.0361,45.07106,KEPLER_CONFIRMED,8804283,1
8804397,K01853.01,Kepler-983 b,CONFIRMED,60.0853848,0.0002239,-0.0002239,432.2,9.6,-9.6,7.007,0.116,-0.116,2.4,0.43,-0.12,1.047,0.19,-0.051,6028.0,107.0,-131.0,4.459,0.024,-0.136,13.43,285.10406,45.008171,KEPLER_CONFIRMED,8804397,1
8804845,K02039.02,Kepler-1067 b,CONFIRMED,0.762132307,3.799e-06,-3.799e-06,63.7,8.0,-8.0,1.22,0.155,-0.155,0.75,0.11,-0.04,0.934,0.127,-0.054,5594.0,75.0,-83.0,4.489,0.038,-0.113,14.305,285.38742,45.049049,KEPLER_CONFIRMED,8804845,1
8805348,K00695.01,Kepler-649 b,CONFIRMED,29.90721859,5.371e-05,-5.371e-05,588.0,8.6,-8.6,4.8475,0.0455,-0.0455,2.16,0.26,-0.19,0.896,0.11,-0.08,5739.0,103.0,-115.0,4.476,0.068,-0.102,13.437,285.65594,45.079559,KEPLER_CONFIRMED,8805348,1
8806072,K01273.01,Kepler-802 b,CONFIRMED,40.05881661,9.527e-05,-9.527e-05,1239.4,22.4,-22.4,5.595,0.108,-0.108,3.43,0.98,-0.31,0.868,0.248,-0.078,5668.0,152.0,-169.0,4.545,0.034,-0.195,14.862,286.01587,45.007771,KEPLER_CONFIRMED,8806072,1
8806123,K00523.01,Kepler-177 c,CONFIRMED,49.41121127,6.273e-05,-6.273e-05,3184.0,30.2,-30.2,5.278,0.0815,-0.0815,6.77,1.07,-0.46,1.015,0.161,-0.069,5768.0,78.0,-86.0,4.434,0.054,-0.126,15.0,286.04712,45.053211,KEPLER_CONFIRMED,8806123,1
8822216,K00581.01,Kepler-610 b,CONFIRMED,6.996926239,6.335e-06,-6.335e-06,1317.4,15.0,-15.0,2.7374,0.0259,-0.0259,3.21,0.77,-0.31,0.893,0.215,-0.086,5713.0,138.0,-173.0,4.541,0.042,-0.168,14.807,293.17133,45.065601,KEPLER_CONFIRMED,8822216,1
8822366,K01282.01,Kepler-805 b,CONFIRMED,30.8639476,0.000107,-0.000107,256.5,4.7,-4.7,8.864,0.11,-0.11,3.01,0.16,-0.13,1.571,0.086,-0.063,5977.0,80.0,-80.0,4.08,0.02,-0.018,12.547,293.22995,45.05331,KEPLER_CONFIRMED,8822366,1
8824737,K03347.01,Kepler-1917 b,CONFIRMED,12.90235874,8.403e-05,-8.403e-05,354.4,26.7,-26.7,2.446,0.155,-0.155,1.49,0.34,-0.13,0.788,0.176,-0.07,5530.0,166.0,-166.0,4.586,0.036,-0.144,15.487,294.10391,45.001419,KEPLER_CONFIRMED,8824737,1
8826007,K03266.01,Kepler-1450 b,CONFIRMED,54.5091549,0.0005671,-0.0005671,622.2,42.2,-42.2,5.125,0.179,-0.179,1.94,0.18,-0.16,0.603,0.056,-0.05,4406.0,118.0,-131.0,4.67,0.036,-0.04,15.498,294.55383,45.08139,KEPLER_CONFIRMED,8826007,1
8826168,K01850.01,Kepler-980 b,CONFIRMED,11.55103848,2.567e-05,-2.567e-05,402.8,9.2,-9.2,3.3601,0.059,-0.059,2.17,0.34,-0.2,1.058,0.166,-0.097,5907.0,105.0,-117.0,4.395,0.08,-0.12,14.138,294.61301,45.060169,KEPLER_CONFIRMED,8826168,1
8826878,K00922.01,Kepler-727 b,CONFIRMED,5.15448142,1.026e-05,-1.026e-05,697.5,16.4,-16.4,3.228,0.122,-0.122,2.94,0.63,-0.39,0.884,0.19,-0.117,5431.0,161.0,-161.0,4.457,0.104,-0.156,15.365,294.84689,45.034409,KEPLER_CONFIRMED,8826878,1
8827575,K03052.02,Kepler-1992 b,CONFIRMED,15.6112238,0.0001275,-0.0001275,113.5,8.1,-8.1,3.873,0.209,-0.209,0.91,0.09,-0.05,0.842,0.084,-0.045,5383.0,107.0,-107.0,4.528,0.042,-0.078,13.573,295.09027,45.081181,KEPLER_CONFIRMED,8827575,1
8832512,K01821.01,Kepler-963 b,CONFIRMED,9.97682072,3.432e-05,-3.432e-05,966.8,35.1,-35.1,3.4873,0.0931,-0.0931,2.85,0.73,-0.46,0.928,0.239,-0.147,5500.0,166.0,-166.0,4.416,0.124,-0.171,14.943,296.75296,45.0411,KEPLER_CONFIRMED,8832512,1
8845205,K00463.01,Kepler-560 b,CONFIRMED,18.47762694,1.563e-05,-1.563e-05,2604.6,39.7,-39.7,1.94,0.0457,-0.0457,1.55,0.32,-0.29,0.283,0.059,-0.053,3395.0,74.0,-67.0,4.97,0.072,-0.065,14.708,300.20609,45.018139,KEPLER_CONFIRMED,8845205,1
8866102,K00042.01,Kepler-410 A b,CONFIRMED,17.83367834,1.385e-05,-1.385e-05,326.9,2.4,-2.4,4.5112,0.0195,-0.0195,2.43,0.12,-0.14,1.337,0.067,-0.074,6407.0,76.0,-83.0,4.268,0.03,-0.03,9.364,283.1507,45.139832,KEPLER_CONFIRMED,8866102,1
8866137,K02074.01,Kepler-1083 b,CONFIRMED,33.4178173,0.0001735,-0.0001735,1166.8,45.8,-45.8,4.645,0.133,-0.133,3.13,0.41,-0.24,0.744,0.096,-0.059,5136.0,153.0,-138.0,4.607,0.033,-0.077,15.824,283.16196,45.198311,KEPLER_CONFIRMED,8866137,1
8873450,K07913.01,Kepler-1975 b,CONFIRMED,24.2783801,0.0003588,-0.0003588,714.4,60.5,-60.5,4.564,0.258,-0.258,2.03,0.08,-0.17,0.707,0.029,-0.059,4450.0,132.0,-132.0,4.583,0.056,-0.02,14.164,286.74857,45.158741,KEPLER_CONFIRMED,8873450,1
8874090,K01404.01,Kepler-834 b,CONFIRMED,13.32389352,4.715e-05,-4.715e-05,781.3,33.1,-33.1,3.2208,0.0921,-0.0921,1.26,0.23,-0.31,0.45,0.082,-0.11,3751.0,219.0,-219.0,4.813,0.104,-0.085,15.931,287.05453,45.18037,KEPLER_CONFIRMED,8874090,1
8878187,K00697.01,Kepler-650 b,CONFIRMED,3.032147946,3.343e-06,-3.343e-06,488.6,5.4,-5.4,3.8627,0.0447,-0.0447,3.62,0.58,-0.77,1.447,0.232,-0.309,5827.0,104.0,-115.0,4.151,0.168,-0.098,13.684,289.00089,45.15427,KEPLER_CONFIRMED,8878187,1
8880123,K03493.01,Kepler-1925 b,CONFIRMED,46.7162336,0.0008367,-0.0008367,345.5,26.4,-26.4,7.259,0.417,-0.417,2.03,0.33,-0.18,1.092,0.18,-0.097,5856.0,79.0,-79.0,4.386,0.066,-0.123,15.223,289.8288,45.10276,KEPLER_CONFIRMED,8880123,1
8883329,K02595.01,Kepler-393 b,CONFIRMED,9.18244299,6.703e-05,-6.703e-05,87.6,4.8,-4.8,4.318,0.178,-0.178,1.24,0.23,-0.19,1.314,0.244,-0.2,6194.0,124.0,-136.0,4.242,0.125,-0.125,13.223,290.99527,45.192211,KEPLER_CONFIRMED,8883329,1
8883593,K00923.01,Kepler-728 b,CONFIRMED,5.743469797,7.276e-06,-7.276e-06,1240.2,17.8,-17.8,3.4412,0.0357,-0.0357,3.13,0.97,-0.31,0.891,0.277,-0.087,5897.0,159.0,-177.0,4.531,0.037,-0.213,15.543,291.09235,45.115528,KEPLER_CONFIRMED,8883593,1
8884274,K02868.01,Kepler-1374 b,CONFIRMED,10.65275054,6.451e-05,-6.451e-05,740.7,48.8,-48.8,2.684,0.127,-0.127,2.2,0.49,-0.19,0.817,0.181,-0.072,5602.0,177.0,-197.0,4.571,0.036,-0.144,15.97,291.34998,45.172272,KEPLER_CONFIRMED,8884274,1
8885643,K02789.01,Kepler-1346 b,CONFIRMED,3.40165617,1.121e-05,-1.121e-05,155.9,9.0,-9.0,1.9617,0.0846,-0.0846,1.34,0.41,-0.13,0.906,0.276,-0.092,6177.0,169.0,-188.0,4.516,0.04,-0.216,14.497,291.84131,45.17918,KEPLER_CONFIRMED,8885643,1
8890150,K02650.01,Kepler-395 c,CONFIRMED,34.9897847,0.0003803,-0.0003803,498.5,47.2,-47.2,4.208,0.235,-0.235,1.14,0.07,-0.1,0.521,0.029,-0.047,3765.0,75.0,-83.0,4.725,0.049,-0.021,15.987,293.51108,45.136589,KEPLER_CONFIRMED,8890150,1
8890783,K00464.01,Kepler-561 b,CONFIRMED,58.36205791,4.095e-05,-4.095e-05,5374.7,20.6,-20.6,6.3363,0.0508,-0.0508,7.02,1.95,-0.79,0.953,0.266,-0.106,5592.0,150.0,-166.0,4.467,0.065,-0.182,14.361,293.7471,45.10722,KEPLER_CONFIRMED,8890783,1
8890924,K04269.01,Kepler-1993 b,CONFIRMED,26.6565737,0.0002052,-0.0002052,163.4,9.4,-9.4,4.954,0.173,-0.173,4.15,1.28,-2.98,3.062,0.943,-2.2,5159.0,171.0,-155.0,3.604,0.863,-0.23,13.263,293.79684,45.160728,KEPLER_CONFIRMED,8890924,1
8891684,K05581.01,Kepler-1634 b,CONFIRMED,374.878133,0.007791,-0.007791,914.6,48.1,-48.1,10.556,0.401,-0.401,4.27,1.07,-1.18,1.354,0.341,-0.375,5636.0,171.0,-171.0,4.218,0.214,-0.156,14.508,294.0434,45.139778,KEPLER_CONFIRMED,8891684,1
8892157,K02224.01,Kepler-1149 b,CONFIRMED,3.73090026,1.5e-05,-1.5e-05,191.2,9.2,-9.2,2.9095,0.0933,-0.0933,1.48,0.22,-0.07,0.95,0.142,-0.047,5709.0,77.0,-85.0,4.489,0.03,-0.12,14.966,294.18927,45.151581,KEPLER_CONFIRMED,8892157,1
8892303,K02688.01,Kepler-1314 b,CONFIRMED,5.424749327,3.898e-06,-3.898e-06,7680.0,122.0,-122.0,1.139,0.0232,-0.0232,5.15,0.37,-0.63,0.591,0.042,-0.072,4137.0,145.0,-160.0,4.658,0.063,-0.027,16.406,294.23764,45.197105,KEPLER_CONFIRMED,8892303,1
8895758,K03106.01,Kepler-1427 b,CONFIRMED,0.968980781,6.407e-06,-6.407e-06,118.5,11.1,-11.1,1.517,0.147,-0.147,1.08,0.35,-0.11,1.0,0.322,-0.107,5866.0,182.0,-203.0,4.473,0.054,-0.216,15.415,295.34967,45.114552,KEPLER_CONFIRMED,8895758,1
8934103,K04009.01,Kepler-1538 b,CONFIRMED,175.13892,0.002581,-0.002581,634.5,37.9,-37.9,10.767,0.346,-0.346,3.06,0.45,-0.59,1.241,0.181,-0.241,5497.0,83.0,-74.0,4.243,0.176,-0.108,15.245,283.3457,45.27446,KEPLER_CONFIRMED,8934103,1
8934495,K00524.01,Kepler-1721 b,CONFIRMED,4.592393816,3.023e-06,-3.023e-06,1027.7,11.2,-11.2,2.2748,0.0192,-0.0192,2.51,0.45,-0.2,0.796,0.143,-0.061,5351.0,159.0,-159.0,4.582,0.03,-0.12,14.868,283.54416,45.225552,KEPLER_CONFIRMED,8934495,1
8935810,K01395.01,Kepler-1747 b,CONFIRMED,6.230335,1.007e-05,-1.007e-05,1449.2,47.2,-47.2,1.6493,0.0514,-0.0514,3.7,0.74,-0.31,0.865,0.173,-0.074,5477.0,172.0,-191.0,4.557,0.027,-0.153,15.977,284.20966,45.25808,KEPLER_CONFIRMED,8935810,1
8947520,K02517.01,Kepler-1264 b,CONFIRMED,0.968527683,2.958e-06,-2.958e-06,114.6,8.2,-8.2,1.3672,0.076,-0.076,1.21,0.16,-0.05,0.886,0.114,-0.036,5580.0,83.0,-75.0,4.538,0.02,-0.104,14.511,289.88437,45.211498,KEPLER_CONFIRMED,8947520,1
8950568,K02038.02,Kepler-85 c,CONFIRMED,12.51353325,6.151e-05,-6.151e-05,430.8,16.4,-16.4,4.301,0.157,-0.157,1.88,0.19,-0.15,0.873,0.09,-0.068,5435.0,109.0,-109.0,4.495,0.063,-0.077,14.779,290.97342,45.290321,KEPLER_CONFIRMED,8950568,1
8950853,K01412.01,Kepler-839 b,CONFIRMED,37.8145252,0.000144,-0.000144,412.5,8.0,-8.0,9.109,0.128,-0.128,3.04,0.53,-0.4,1.314,0.232,-0.174,5988.0,107.0,-131.0,4.278,0.11,-0.121,13.601,291.07468,45.24258,KEPLER_CONFIRMED,8950853,1
8951205,K04099.01,Kepler-1940 b,CONFIRMED,4.95060632,2.014e-05,-2.014e-05,309.5,21.5,-21.5,1.719,0.125,-0.125,1.28,0.22,-0.1,0.717,0.12,-0.055,5431.0,162.0,-162.0,4.623,0.035,-0.105,15.309,291.20419,45.238392,KEPLER_CONFIRMED,8951205,1
8956206,K02048.01,Kepler-1071 b,CONFIRMED,6.17998508,1.553e-05,-1.553e-05,750.5,29.4,-29.4,2.1094,0.0684,-0.0684,2.12,0.14,-0.11,0.791,0.051,-0.042,5149.0,103.0,-103.0,4.551,0.041,-0.045,15.801,293.05801,45.248821,KEPLER_CONFIRMED,8956206,1
8959839,K02253.01,Kepler-1159 b,CONFIRMED,22.7082375,0.0001019,-0.0001019,298.8,15.8,-15.8,3.503,0.119,-0.119,1.72,0.54,-0.2,0.992,0.314,-0.112,6170.0,174.0,-196.0,4.472,0.054,-0.216,14.574,294.26633,45.204311,KEPLER_CONFIRMED,8959839,1
8962094,K00700.01,Kepler-215 d,CONFIRMED,30.86436512,5.401e-05,-5.401e-05,551.3,11.6,-11.6,2.9557,0.0493,-0.0493,2.23,0.28,-0.1,0.828,0.104,-0.037,5677.0,113.0,-113.0,4.563,0.018,-0.108,13.58,294.97351,45.213692,KEPLER_CONFIRMED,8962094,1
8972058,K00159.02,Kepler-115 b,CONFIRMED,2.403640701,7.54e-06,-7.54e-06,74.9,5.4,-5.4,1.4012,0.0852,-0.0852,1.24,0.2,-0.17,1.171,0.196,-0.161,5881.0,105.0,-117.0,4.315,0.115,-0.115,13.431,297.71185,45.261921,KEPLER_CONFIRMED,8972058,1
8973129,K02286.01,Kepler-1176 b,CONFIRMED,24.1738244,0.0001243,-0.0001243,532.6,28.7,-28.7,3.056,0.117,-0.117,2.21,0.26,-0.19,0.968,0.115,-0.084,5468.0,73.0,-82.0,4.427,0.09,-0.09,15.056,297.91974,45.274158,KEPLER_CONFIRMED,8973129,1
8978528,K01874.02,Kepler-329 b,CONFIRMED,7.41634701,2.752e-05,-2.752e-05,505.5,27.4,-27.4,2.1362,0.0864,-0.0864,1.24,0.07,-0.07,0.545,0.03,-0.03,4156.0,83.0,-91.0,4.712,0.027,-0.03,15.434,299.26804,45.227428,KEPLER_CONFIRMED,8978528,1
9002278,K00701.02,Kepler-62 b,CONFIRMED,5.71489692,6.756e-06,-6.756e-06,425.9,6.7,-6.7,2.3572,0.0331,-0.0331,1.33,0.08,-0.06,0.662,0.041,-0.027,4926.0,98.0,-98.0,4.653,0.017,-0.049,13.725,283.21274,45.349861,KEPLER_CONFIRMED,9002278,1
9003401,K02319.01,Kepler-1823 b,CONFIRMED,21.1033014,7.289e-05,-7.289e-05,192.5,10.9,-10.9,2.059,0.0919,-0.0919,1.56,0.27,-0.14,1.126,0.195,-0.105,6000.0,108.0,-133.0,4.363,0.08,-0.12,13.355,283.75482,45.335178,KEPLER_CONFIRMED,9003401,1
9006186,K02169.01,Kepler-1130 b,CONFIRMED,5.45298742,1.82e-05,-1.82e-05,86.0,4.4,-4.4,2.1328,0.0774,-0.0774,0.92,0.1,-0.03,0.842,0.093,-0.033,5450.0,108.0,-108.0,4.563,0.017,-0.094,12.404,285.20749,45.38435,KEPLER_CONFIRMED,9006186,1
9006449,K01413.03,Kepler-295 d,CONFIRMED,33.8845825,0.0003864,-0.0003864,224.1,14.1,-14.1,6.538,0.191,-0.191,1.74,0.4,-0.24,0.886,0.203,-0.119,5607.0,152.0,-152.0,4.447,0.112,-0.168,14.447,285.34583,45.367779,KEPLER_CONFIRMED,9006449,1
9008737,K02768.01,Kepler-404 b,CONFIRMED,11.8288843,0.0003158,-0.0003158,191.0,23.5,-23.5,3.337,0.398,-0.398,1.18,0.45,-0.09,0.857,0.327,-0.064,5653.0,165.0,-161.0,4.551,0.026,-0.272,15.228,286.39862,45.343529,KEPLER_CONFIRMED,9008737,1
9009036,K04585.01,Kepler-1616 b,CONFIRMED,6.76289308,8.852e-05,-8.852e-05,50.9,4.0,-4.0,6.204,0.271,-0.271,1.21,0.24,-0.3,1.63,0.329,-0.402,6547.0,146.0,-194.0,4.122,0.192,-0.128,13.499,286.54364,45.304871,KEPLER_CONFIRMED,9009036,1
9009953,K04014.01,Kepler-1700 b,CONFIRMED,234.240739,0.004013,-0.004013,464.1,19.1,-19.1,12.925,0.491,-0.491,3.41,0.57,-0.57,1.248,0.209,-0.209,5814.0,78.0,-78.0,4.269,0.137,-0.112,13.685,286.94971,45.353828,KEPLER_CONFIRMED,9009953,1
9011825,K02530.01,Kepler-1269 b,CONFIRMED,37.3331165,0.0003514,-0.0003514,187.8,9.6,-9.6,7.643,0.2,-0.2,2.5,0.38,-0.57,1.588,0.243,-0.364,5623.0,75.0,-75.0,4.079,0.189,-0.081,13.611,287.80557,45.340549,KEPLER_CONFIRMED,9011825,1
9015738,K01616.01,Kepler-909 b,CONFIRMED,13.93291548,4.459e-05,-4.459e-05,131.6,5.1,-5.1,2.6239,0.0714,-0.0714,1.66,0.29,-0.19,1.207,0.21,-0.14,6026.0,121.0,-133.0,4.321,0.088,-0.121,11.538,289.50635,45.370998,KEPLER_CONFIRMED,9015738,1
9020114,K03088.01,Kepler-1901 b,CONFIRMED,3.48412874,1.483e-05,-1.483e-05,161.6,14.3,-14.3,1.422,0.117,-0.117,1.16,0.17,-0.05,0.921,0.136,-0.043,5696.0,77.0,-77.0,4.519,0.021,-0.119,14.953,291.16437,45.318291,KEPLER_CONFIRMED,9020114,1
9020160,K00582.03,Kepler-191 b,CONFIRMED,9.93962361,5.538e-05,-5.538e-05,300.1,15.5,-15.5,3.432,0.103,-0.103,1.93,0.09,-0.17,0.868,0.044,-0.076,5105.0,84.0,-76.0,4.469,0.09,-0.03,14.808,291.18338,45.32317,KEPLER_CONFIRMED,9020160,1
9021075,K04733.01,Kepler-1968 b,CONFIRMED,7.28116667,7.789e-05,-7.789e-05,333.8,33.8,-33.8,2.716,0.243,-0.243,1.4,0.14,-0.12,0.788,0.082,-0.067,5008.0,192.0,-174.0,4.572,0.033,-0.066,15.993,291.50812,45.370159,KEPLER_CONFIRMED,9021075,1
9022166,K02175.02,Kepler-368 c,CONFIRMED,72.3826983,0.0006953,-0.0006953,366.4,13.1,-13.1,8.279,0.164,-0.164,4.21,0.72,-1.08,1.988,0.34,-0.51,5508.0,110.0,0.0,3.897,0.195,-0.09,12.848,291.88004,45.387932,KEPLER_CONFIRMED,9022166,1
9025971,K03680.01,Kepler-1657 b,CONFIRMED,141.2415405,9.485e-05,-9.485e-05,12990.5,39.4,-39.4,6.7645,0.0216,-0.0216,11.49,1.66,-1.21,1.017,0.147,-0.107,5705.0,104.0,-115.0,4.397,0.095,-0.105,14.524,293.28156,45.309669,KEPLER_CONFIRMED,9025971,1
9026749,K02564.01,Kepler-1280 b,CONFIRMED,66.5576728,0.0008992,-0.0008992,214.2,10.5,-10.5,10.532,0.271,-0.271,4.96,0.91,-1.69,3.405,0.625,-1.161,5734.0,95.0,-69.0,3.591,0.292,-0.097,14.074,293.57394,45.384541,KEPLER_CONFIRMED,9026749,1
9027909,K03428.01,Kepler-1496 b,CONFIRMED,64.6589166,0.0008975,-0.0008975,235.4,19.6,-19.6,7.71,0.291,-0.291,2.12,0.35,-0.42,1.395,0.228,-0.279,5821.0,69.0,-87.0,4.172,0.162,-0.108,14.694,293.97394,45.3507,KEPLER_CONFIRMED,9027909,1
9030537,K01892.01,Kepler-1674 b,CONFIRMED,62.5613879,0.0003187,-0.0003187,1372.6,43.2,-43.2,5.907,0.11,-0.11,3.54,0.93,-0.31,0.84,0.22,-0.073,5662.0,169.0,-152.0,4.56,0.042,-0.168,15.5,294.8161,45.306122,KEPLER_CONFIRMED,9030537,1
9031209,K03316.01,Kepler-1467 b,CONFIRMED,47.0568476,0.0001896,-0.0001896,1531.2,45.7,-45.7,5.2232,0.0958,-0.0958,2.84,0.47,-0.22,0.74,0.122,-0.057,5288.0,159.0,-159.0,4.613,0.032,-0.097,15.549,295.04855,45.342682,KEPLER_CONFIRMED,9031209,1
9032900,K00134.01,,CONFIRMED,67.5923754,0.0005335,-0.0005335,4158.1,79.7,-79.7,12.249,0.332,-0.332,12.1,2.25,-2.76,1.744,0.325,-0.398,6038.0,120.0,-120.0,4.082,0.18,-0.12,13.675,295.58658,45.364979,KEPLER_CONFIRMED,9032900,1
9034103,K01402.01,Kepler-832 b,CONFIRMED,7.13969705,2.9e-05,-2.9e-05,512.9,21.4,-21.4,3.981,0.109,-0.109,2.24,0.65,-0.26,0.993,0.286,-0.114,6014.0,190.0,-211.0,4.486,0.048,-0.192,15.906,295.92609,45.383862,KEPLER_CONFIRMED,9034103,1
9044228,K01988.01,Kepler-1039 b,CONFIRMED,0.934885365,9.1e-07,-9.1e-07,270.4,5.7,-5.7,1.4083,0.0277,-0.0277,3.21,1.91,-1.91,1.795,1.067,-1.067,4777.0,143.0,-119.0,3.909,0.707,-0.353,14.145,298.3266,45.31551,KEPLER_CONFIRMED,9044228,1
9070666,K03008.01,Kepler-1408 b,CONFIRMED,2.99792926,2.777e-05,-2.777e-05,45.4,3.4,-3.4,4.398,0.222,-0.222,1.12,0.2,-0.3,1.645,0.29,-0.435,5888.0,79.0,-79.0,4.061,0.238,-0.102,12.003,282.69995,45.42577,KEPLER_CONFIRMED,9070666,1
9071593,K02257.01,Kepler-1162 b,CONFIRMED,32.5635249,0.0002369,-0.0002369,578.3,26.5,-26.5,5.418,0.169,-0.169,2.05,0.15,-0.12,0.859,0.063,-0.051,5225.0,83.0,-73.0,4.505,0.054,-0.054,15.48,283.29214,45.434109,KEPLER_CONFIRMED,9071593,1
9072190,K01933.01,Kepler-1018 b,CONFIRMED,49.1011093,0.0002094,-0.0002094,845.6,24.3,-24.3,6.341,0.11,-0.11,3.28,0.77,-0.56,1.11,0.261,-0.189,5393.0,80.0,-72.0,4.299,0.165,-0.165,15.041,283.59668,45.407879,KEPLER_CONFIRMED,9072190,1
9076513,K00583.01,Kepler-611 b,CONFIRMED,2.437029217,5.017e-06,-5.017e-06,244.0,5.8,-5.8,3.2005,0.052,-0.052,2.04,0.34,-0.41,1.329,0.218,-0.266,5573.0,75.0,-75.0,4.177,0.203,-0.101,14.573,286.00494,45.480389,KEPLER_CONFIRMED,9076513,1
9076971,K02981.01,Kepler-1400 b,CONFIRMED,9.06687613,7.246e-05,-7.246e-05,367.2,28.7,-28.7,3.381,0.169,-0.169,1.9,0.21,-0.23,0.789,0.086,-0.096,5142.0,179.0,-179.0,4.515,0.088,-0.072,15.737,286.27167,45.440811,KEPLER_CONFIRMED,9076971,1
9077124,K00926.01,Kepler-729 b,CONFIRMED,3.166353562,2.532e-06,-2.532e-06,1473.4,13.4,-13.4,3.3129,0.0233,-0.0233,3.82,1.22,-0.41,0.998,0.318,-0.106,6007.0,169.0,-211.0,4.47,0.052,-0.208,15.603,286.36011,45.414291,KEPLER_CONFIRMED,9077124,1
9085563,K03393.01,Kepler-1486 b,CONFIRMED,54.6493679,0.000971,-0.000971,432.5,32.8,-32.8,7.962,0.33,-0.33,2.64,0.44,-0.45,1.282,0.215,-0.215,5751.0,78.0,-78.0,4.234,0.149,-0.108,15.335,290.59039,45.439709,KEPLER_CONFIRMED,9085563,1
9086251,K02367.01,Kepler-1833 b,CONFIRMED,6.89213244,3.308e-05,-3.308e-05,82.0,6.0,-6.0,1.725,0.114,-0.114,1.35,0.23,-0.19,1.446,0.248,-0.203,6164.0,110.0,-135.0,4.227,0.11,-0.11,12.618,290.87137,45.410301,KEPLER_CONFIRMED,9086251,1
9092504,K02716.02,Kepler-1322 c,CONFIRMED,6.46004728,3.015e-05,-3.015e-05,394.2,25.9,-25.9,1.979,0.109,-0.109,1.8,0.43,-0.17,0.804,0.194,-0.077,5704.0,169.0,-186.0,4.575,0.04,-0.16,15.81,293.20453,45.435398,KEPLER_CONFIRMED,9092504,1
9100953,K04500.01,Kepler-1610 b,CONFIRMED,8.70179611,8.568e-05,-8.568e-05,304.1,28.3,-28.3,3.048,0.21,-0.21,1.37,0.22,-0.14,0.8,0.133,-0.082,5295.0,185.0,-185.0,4.548,0.052,-0.097,15.85,295.90503,45.40543,KEPLER_CONFIRMED,9100953,1
9101496,K01915.01,Kepler-335 b,CONFIRMED,6.56226483,1.896e-05,-1.896e-05,260.8,7.2,-7.2,4.0144,0.0694,-0.0694,3.07,0.48,-0.77,1.812,0.281,-0.457,5878.0,117.0,-117.0,4.005,0.196,-0.084,13.996,296.06433,45.428619,KEPLER_CONFIRMED,9101496,1
9112931,K02256.01,Kepler-1161 b,CONFIRMED,10.71253475,3.804e-05,-3.804e-05,1198.6,43.0,-43.0,2.7186,0.078,-0.078,2.02,0.11,-0.1,0.544,0.029,-0.029,4175.0,83.0,-91.0,4.715,0.025,-0.032,15.813,299.07709,45.440639,KEPLER_CONFIRMED,9112931,1
9115800,K00421.01,Kepler-548 b,CONFIRMED,4.454194254,3.36e-07,-3.36e-07,16041.5,20.1,-20.1,2.3061,0.0122,-0.0122,11.76,3.12,-1.77,0.915,0.242,-0.138,5359.0,175.0,-159.0,4.425,0.136,-0.221,14.995,299.90591,45.439678,KEPLER_CONFIRMED,9115800,1
9117416,K03425.01,Kepler-1921 b,CONFIRMED,20.034708,0.0001819,-0.0001819,124.4,5.8,-5.8,6.49,0.209,-0.209,2.24,0.52,-0.9,2.0,0.467,-0.801,6120.0,195.0,-217.0,3.934,0.398,-0.133,13.266,300.31619,45.49538,KEPLER_CONFIRMED,9117416,1
