kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
8740898,4,0,249.303000,4.966460000e-03,264.566,1.345000000e-02,8.9090000e-01,7.0330000e-02,15.1100,1.0900000e+00,4.4470000e+02,5.6750e+01,8.3440000e+00,4.3210000e+00,1.5090000e+00,4.83e+02,5.290000e+01,12.89,5.64,8042.00,352.00,4.21,0.22,1.779,0.602
8747865,7,0,46.902200,4.777470000e-04,165.354,8.718550000e-03,8.6130000e-01,2.2900000e+00,2.2990,1.6370000e+00,1.7530000e+02,3.0760e+01,7.6170000e+00,2.5840000e+00,3.3630000e+00,7.34e+02,4.290000e+01,68.47,16.01,6770.00,81.00,4.11,0.13,1.717,0.274
8747865,8,0,40.482100,5.937180000e-04,171.627,1.286530000e-02,7.3300000e-01,1.5010000e+00,9.6850,1.0280000e+00,1.1350000e+02,1.6650e+01,8.2180000e+00,1.9750000e+00,8.8640000e-01,7.70e+02,4.500000e+01,83.32,19.48,6770.00,81.00,4.11,0.13,1.717,0.274
8747865,9,0,115.128000,2.111870000e-03,183.141,1.338830000e-02,9.8970000e-01,6.0390000e-02,4.8930,7.6920000e-01,2.8710000e+02,8.9280e+01,9.5790000e+00,4.5210000e+00,5.8890000e+00,5.44e+02,3.180000e+01,20.68,4.83,6770.00,81.00,4.11,0.13,1.717,0.274
8751590,1,0,374.527000,2.832270000e-02,138.826,6.095520000e-02,9.0020000e-01,6.6930000e-02,29.7600,3.0570000e+00,1.0640000e+03,1.0330e+02,1.2090000e+01,3.5160000e+00,8.0950000e-01,2.29e+02,1.870000e+01,0.65,0.21,5335.00,204.00,4.44,0.17,0.895,0.188
8751641,1,0,375.113000,1.382930000e-02,138.127,2.721540000e-02,6.6790000e-01,1.1500000e+00,24.0700,1.9060000e+00,2.4200000e+02,3.1210e+01,7.9790000e+00,1.6410000e+00,7.3160000e-01,2.61e+02,2.750000e+01,1.10,0.46,6054.00,199.00,4.47,0.22,0.996,0.333
8751770,1,0,4.493680,7.608840000e-05,133.187,1.090720000e-02,6.8150000e-01,1.0010000e+00,24.9500,8.3190000e-01,2.8110000e+01,2.9710e+00,9.0840000e+00,1.9770000e+00,8.1700000e-01,2.21e+03,2.980000e+02,5628.11,3038.86,6804.00,223.00,3.60,0.31,3.498,1.216
8760135,1,0,184.644000,-1.000000000e+00,151.989,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.0000,-1.0000000e+00,4.2460000e+05,0.0000e+00,-1.0000000e+00,5.5820000e+01,-1.0000000e+00,3.20e+02,-1.000000e+00,2.50,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,2,0,184.644000,-1.000000000e+00,214.877,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,9.0000,-1.0000000e+00,4.4130000e+05,0.0000e+00,-1.0000000e+00,5.5820000e+01,-1.0000000e+00,3.20e+02,-1.000000e+00,2.50,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,3,0,553.955000,4.278210000e-02,216.966,5.368200000e-02,9.9930000e-01,3.9400000e-01,29.0700,3.0530000e+00,2.8980000e+03,6.6330e+02,2.0750000e+01,1.0370000e+01,3.0120000e+01,2.22e+02,2.100000e+01,0.58,0.22,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,4,1,553.940000,-1.000000000e+00,212.799,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.0000,-1.0000000e+00,2.7140000e+03,-1.0000e+00,-1.0000000e+00,5.2610000e+00,-1.0000000e+00,2.22e+02,-1.000000e+00,0.58,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,5,0,437.680000,-1.000000000e+00,139.065,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,2.1970000e+03,-1.0000e+00,-1.0000000e+00,4.7330000e+00,-1.0000000e+00,2.40e+02,-1.000000e+00,0.79,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8773948,4,0,1.595310,-1.000000000e+00,133.020,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,6.0000,-1.0000000e+00,2.3330000e+02,-1.0000e+00,-1.0000000e+00,4.6980000e+00,-1.0000000e+00,2.68e+03,-1.000000e+00,12257.07,-1.00,5934.00,208.00,3.58,0.81,3.075,2.045
8773961,1,0,0.980588,1.879960000e-05,131.912,6.102850000e-03,5.0000000e-01,2.6630000e+00,3.8940,2.2470000e-01,1.1070000e+01,2.1010e+00,6.0740000e+00,5.1460000e-01,2.2450000e-01,2.56e+03,2.310000e+02,10226.20,3690.75,6850.00,238.00,4.18,0.17,1.493,0.441
8773961,2,0,4.855090,7.860760000e-05,133.896,1.154950000e-02,9.0000000e-01,1.1610000e-01,17.6100,7.9130000e-01,4.2780000e+01,3.6180e+00,1.2630000e+01,1.1350000e+00,3.5370000e-01,1.50e+03,1.360000e+02,1211.81,437.35,6850.00,238.00,4.18,0.17,1.493,0.441
8773961,3,0,1.618400,1.746960000e-05,132.266,5.530440000e-03,7.0000000e-01,1.7110000e+00,13.6100,1.3350000e+00,4.1530000e+01,2.9770e+00,1.6200000e+01,1.0300000e+00,5.0840000e-01,2.17e+03,1.960000e+02,5243.02,1892.26,6850.00,238.00,4.18,0.17,1.493,0.441
8782626,1,0,0.530788,8.378630000e-06,131.650,8.841530000e-04,8.8160000e-01,2.6160000e-01,2.1860,1.8470000e-01,7.5480000e+01,8.2200e+00,1.3540000e+01,2.4810000e+00,1.4800000e+00,3.79e+03,9.700000e+02,48616.72,49834.11,6356.00,189.00,3.72,0.62,2.475,1.401
8782805,1,0,2.617460,3.631120000e-05,132.845,8.146740000e-03,8.9390000e-01,4.6360000e-01,7.0690,8.6000000e-01,3.0760000e+01,4.3120e+00,7.1510000e+00,1.2100000e+00,6.1130000e-01,1.93e+03,2.580000e+02,3249.90,1741.55,6459.00,233.00,4.02,0.30,1.876,0.664
8782821,1,0,1.584900,1.361720000e-05,133.240,1.875990000e-03,8.9850000e-01,2.6210000e-01,3.3090,3.7040000e-01,7.7100000e+01,1.4610e+01,7.0420000e+00,1.5090000e+00,5.5010000e-01,2.14e+03,1.940000e+02,4971.32,1802.77,6722.00,243.00,4.18,0.18,1.477,0.410
8782821,2,0,1.584910,1.082970000e-05,132.905,3.126720000e-03,9.9320000e-01,1.1670000e-02,6.0970,1.7530000e-01,3.6550000e+02,2.6900e+01,1.4980000e+01,4.7580000e+00,1.7410000e+00,2.14e+03,1.940000e+02,4971.30,1802.76,6722.00,243.00,4.18,0.18,1.477,0.410
8806123,2,0,36.856900,1.830250000e-04,138.907,4.305520000e-03,8.9290000e-01,3.4100000e-02,8.2280,3.0300000e-01,7.0200000e+02,1.9580e+01,3.6330000e+01,3.1820000e+00,5.1790000e-01,5.49e+02,3.130000e+01,21.44,4.90,5768.00,86.00,4.43,0.13,1.015,0.161
8806485,1,1,614.778000,6.368150000e-03,331.639,7.440170000e-03,8.2510000e-01,2.1140000e+00,2.5040,2.0910000e+00,7.4670000e+02,1.1570e+02,7.9940000e+00,3.0880000e+00,3.3250000e+00,2.29e+02,2.030000e+01,0.65,0.23,6225.00,206.00,4.46,0.18,1.009,0.271
8806497,1,0,499.581000,3.270400000e-02,388.254,3.865900000e-02,9.5250000e-01,3.3170000e-02,19.0700,2.8860000e+00,4.8770000e+02,7.1260e+01,7.5360000e+00,2.0420000e+00,3.9660000e-01,1.90e+02,1.030000e+01,0.31,0.07,5411.00,160.00,4.62,0.10,0.718,0.114
8816310,4,0,20.754200,-1.000000000e+00,135.006,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,2.5000,-1.0000000e+00,4.4190000e+02,-1.0000e+00,-1.0000000e+00,3.4870000e+00,-1.0000000e+00,1.01e+03,-1.000000e+00,244.30,-1.00,7268.00,304.00,4.16,0.18,1.634,0.521
8816959,1,0,2.069980,3.676200000e-05,131.758,7.558540000e-03,6.6490000e-01,2.8470000e+00,17.7700,1.2150000e+00,1.0530000e+01,2.0600e+00,5.4850000e+00,6.5480000e-01,4.7000000e-01,2.06e+03,2.570000e+02,4237.29,2120.03,6384.00,243.00,4.03,0.27,1.904,0.672
8817141,1,0,376.529000,-1.000000000e+00,140.359,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,6.6590000e+02,-1.0000e+00,-1.0000000e+00,2.5700000e+00,-1.0000000e+00,2.63e+02,-1.000000e+00,1.12,-1.00,6092.00,220.00,4.47,0.21,0.998,0.312
8817159,1,0,3.158440,5.540340000e-02,131.755,1.015890000e+01,9.4810000e-01,5.9420000e+00,6.8840,2.9730000e+02,1.7900000e-02,3.3520e+00,5.3440000e-03,3.0500000e-02,2.8970000e+00,1.98e+03,1.880000e+02,3631.99,1376.36,7276.00,314.00,4.10,0.18,1.877,0.565
8822612,1,0,463.786000,7.025380000e-03,328.358,8.767270000e-03,2.1650000e-01,3.4120000e+01,4.3660,2.2730000e+00,1.7900000e+03,3.4840e+02,7.4480000e+00,2.6750000e+00,6.4790000e+00,1.64e+02,6.890000e+00,0.17,0.03,4612.00,152.00,4.61,0.05,0.653,0.063
8822612,2,1,572.743000,6.917890000e-03,413.858,7.987660000e-03,6.3330000e-01,8.9910000e+00,2.4120,2.6230000e+00,1.8770000e+03,3.6860e+02,9.4970000e+00,2.9520000e+00,8.6420000e+00,1.53e+02,6.420000e+00,0.13,0.02,4612.00,152.00,4.61,0.05,0.653,0.063
8822612,3,0,486.826000,8.906840000e-03,529.064,1.111910000e-02,6.9790000e-01,5.3410000e+00,3.7880,3.7990000e+00,1.7850000e+03,4.1570e+02,8.0030000e+00,2.9450000e+00,6.3740000e+00,1.61e+02,6.780000e+00,0.16,0.03,4612.00,152.00,4.61,0.05,0.653,0.063
8822612,4,0,347.552000,6.391940000e-03,362.307,7.739680000e-03,7.2090000e-01,4.9870000e-01,8.5330,9.8930000e-01,1.6490000e+03,2.4450e+02,6.7210000e+00,2.8540000e+00,7.5230000e-01,1.80e+02,7.590000e+00,0.25,0.04,4612.00,152.00,4.61,0.05,0.653,0.063
8832512,1,0,9.976820,1.508490000e-05,131.768,1.225410000e-03,8.8550000e-01,3.6270000e-02,3.7090,1.3850000e-01,9.2400000e+02,1.7070e+01,5.4780000e+01,3.3290000e+00,8.6580000e-01,8.02e+02,6.740000e+01,98.04,32.95,5500.00,166.00,4.42,0.17,0.928,0.239
8832676,1,0,396.931000,2.088500000e-02,342.568,4.413970000e-02,7.6080000e-01,5.8370000e-01,14.1300,2.4600000e+00,1.0640000e+03,2.1470e+02,5.9480000e+00,1.6530000e+00,4.4020000e-01,1.24e+02,3.260000e+00,0.06,0.01,3737.00,66.00,4.78,0.04,0.466,0.035
8832676,2,0,323.649000,1.358630000e-02,204.329,3.685020000e-02,3.3800000e-01,4.7410000e+00,17.0100,2.4950000e+00,1.3360000e+03,3.2600e+02,7.5470000e+00,1.7140000e+00,7.2400000e-01,1.33e+02,3.490000e+00,0.07,0.01,3737.00,66.00,4.78,0.04,0.466,0.035
8845312,1,0,2.639180,3.864660000e-05,133.193,6.263660000e-03,8.8870000e-01,9.5230000e-02,10.8100,6.1650000e-01,1.4670000e+02,1.8020e+01,7.6650000e+00,5.4970000e+00,2.9280000e+00,3.01e+03,6.680000e+02,19399.82,17222.52,7498.00,289.00,3.56,0.52,3.914,2.053
8845312,2,0,0.715255,9.091210000e-06,132.006,2.511160000e-03,5.3010000e-01,1.2770000e+00,7.0640,7.3950000e-01,2.5310000e+02,2.4290e+01,1.3220000e+01,6.4540000e+00,3.5880000e+00,4.65e+03,1.030000e+03,110613.76,98199.25,7498.00,289.00,3.56,0.52,3.914,2.053
8845574,1,0,1.878160,3.132280000e-06,132.514,7.164990000e-04,9.0400000e-01,9.7330000e-02,1.7340,2.1260000e-01,7.4600000e+02,2.7920e+01,3.7630000e+01,2.2230000e+00,3.3730000e-01,1.14e+03,4.990000e+01,400.91,70.09,5075.00,151.00,4.60,0.07,0.670,0.065
8846187,1,0,41.180600,1.806230000e-04,161.435,3.671900000e-03,9.6940000e-01,7.1550000e-03,2.8750,1.8220000e-01,2.6290000e+02,4.2800e+01,7.4670000e+00,3.2610000e+01,8.6210000e+00,1.41e+03,7.180000e+01,947.11,192.33,4882.00,128.00,2.59,0.04,14.420,3.567
8872641,1,1,368.366000,1.768710000e-02,232.592,3.009890000e-02,9.9990000e-01,2.7920000e-01,28.3600,5.3210000e+00,3.2050000e+03,9.4950e+02,1.4610000e+01,6.8120000e+00,1.4330000e+01,1.62e+02,6.400000e+00,0.16,0.03,4319.00,129.00,4.64,0.05,0.618,0.060
8872867,1,0,415.766000,1.470700000e-02,207.350,2.918040000e-02,4.9080000e-01,3.1320000e+00,18.8900,2.8560000e+00,9.1710000e+02,1.2020e+02,8.1700000e+00,3.0900000e+00,1.4420000e+00,2.44e+02,2.880000e-03,0.84,0.00,5780.00,0.00,4.44,0.00,1.000,0.000
8873090,1,0,10.164300,8.207670000e-05,136.431,6.234980000e-03,8.8340000e-01,2.9770000e-01,5.9120,3.8930000e-01,3.6500000e+01,2.8130e+00,1.2790000e+01,1.8970000e+00,7.1160000e-01,1.39e+03,1.420000e+02,881.99,359.74,6133.00,134.00,3.72,0.22,2.710,0.818
8686761,1,0,374.955000,1.240290000e-02,137.935,2.413860000e-02,6.4790000e-01,2.3200000e+00,17.0900,2.3300000e+00,2.7080000e+02,3.6440e+01,8.7240000e+00,5.0250000e+00,4.6150000e+00,3.81e+02,1.330000e+02,4.99,6.96,5382.00,187.00,3.65,0.86,2.909,1.929
8686841,1,0,375.189000,4.708170000e-02,138.573,9.747320000e-02,1.0000000e+00,1.5880000e-01,78.4100,1.9570000e+02,8.3360000e+02,6.1200e+03,1.9490000e+01,5.3790000e+00,7.2150000e+00,2.60e+02,2.800000e+01,1.08,0.46,6091.00,199.00,4.49,0.22,0.967,0.325
8686975,1,0,1.254150,-1.000000000e+00,131.586,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,1.3040000e+02,-1.0000e+00,-1.0000000e+00,3.3970000e+00,-1.0000000e+00,3.36e+03,-1.000000e+00,30114.84,-1.00,7516.00,313.00,3.80,0.35,2.935,1.236
8686975,2,0,0.648401,1.376480000e-05,131.610,2.890180000e-03,3.1620000e-01,8.2940000e+00,2.8600,1.2400000e-01,2.5080000e+01,4.7020e+00,7.2100000e+00,1.5030000e+00,9.7540000e-01,4.19e+03,6.610000e+02,72575.20,45816.50,7516.00,313.00,3.80,0.35,2.935,1.236
8695402,3,0,217.860000,1.257770000e-02,328.021,2.851670000e-02,7.9950000e-01,1.5970000e+01,2.2930,6.8150000e+00,2.6430000e+02,2.7040e+02,2.9880000e+00,3.1840000e+00,2.3310000e+01,4.04e+02,7.020000e+01,6.30,4.38,5889.00,193.00,3.98,0.41,1.765,0.747
8695402,4,0,450.528000,9.938470000e-03,541.200,1.504230000e-02,8.6770000e-01,1.8230000e+00,3.5600,3.0460000e+00,2.7320000e+02,1.2340e+02,2.4530000e+00,3.3630000e+00,4.7270000e+00,3.17e+02,5.510000e+01,2.39,1.66,5889.00,193.00,3.98,0.41,1.765,0.747
8695402,5,0,406.522000,1.485670000e-02,336.702,3.336700000e-02,8.8870000e-01,2.1860000e-02,28.6300,1.0330000e+00,1.4170000e+03,3.0810e+02,5.1380000e+00,7.7860000e+00,3.4040000e+00,3.28e+02,5.700000e+01,2.74,1.91,5889.00,193.00,3.98,0.41,1.765,0.747
8695402,6,0,263.848000,2.284550000e-03,277.731,5.255000000e-03,5.5340000e-01,1.2020000e+01,3.0250,2.1490000e+00,8.4930000e+02,1.7360e+02,6.6380000e+00,5.3220000e+00,1.1290000e+01,3.79e+02,6.590000e+01,4.88,3.39,5889.00,193.00,3.98,0.41,1.765,0.747
8709688,1,0,4.179370,1.900040000e-05,133.849,3.095530000e-03,8.4260000e-01,1.0380000e+00,2.5730,5.9080000e-01,1.6830000e+02,1.2520e+01,1.4480000e+01,1.7210000e+00,1.2010000e+00,1.19e+03,7.700000e+01,480.66,123.93,5633.00,76.00,4.30,0.15,1.162,0.179
8709688,2,0,2.012110,1.649590000e-05,131.565,3.988530000e-03,6.8620000e-01,1.9190000e+00,2.1350,2.0390000e-01,7.6200000e+01,1.0810e+01,8.5650000e+00,1.0800000e+00,6.6510000e-01,1.52e+03,9.820000e+01,1273.86,328.44,5633.00,76.00,4.30,0.15,1.162,0.179
8710207,1,0,3.925280,1.655120000e-01,131.644,2.531400000e+01,9.9700000e-01,8.1630000e+00,3.0660,9.7670000e+02,4.8220000e-03,4.4560e+00,1.1460000e-03,2.4320000e-02,1.1840000e+01,1.82e+03,2.270000e+02,2595.77,1292.90,6343.00,193.00,3.87,0.27,2.339,0.819
8719324,2,0,10.232900,4.161340000e-05,139.852,3.332040000e-03,9.9180000e-01,1.3570000e-02,7.2160,1.6560000e-01,4.9260000e+02,1.7640e+01,5.3660000e+01,6.0910000e+00,2.3590000e+00,1.26e+03,1.420000e+02,602.22,270.46,7023.00,312.00,4.10,0.23,1.664,0.506
8719324,3,0,10.232900,1.005550000e-04,139.554,2.533840000e-02,9.6370000e-01,3.4280000e-03,21.4500,1.2290000e+00,4.0850000e+02,2.3020e+01,2.0990000e+01,4.2190000e+00,1.2890000e+00,1.26e+03,1.420000e+02,602.22,270.47,7023.00,312.00,4.10,0.23,1.664,0.506
8719324,4,0,1.705510,1.437880000e-05,133.192,3.103240000e-03,7.0000000e-01,8.9410000e-01,10.2600,3.1910000e-01,2.6570000e+01,3.3710e+00,8.5860000e+00,9.1870000e-01,3.4030000e-01,2.30e+03,2.580000e+02,6565.73,2948.75,7023.00,312.00,4.10,0.23,1.664,0.506
8741296,1,0,361.637000,6.734350000e-03,389.201,8.572040000e-03,7.4630000e-01,4.0420000e+00,3.4870,2.7290000e+00,8.6590000e+02,1.2000e+02,7.3300000e+00,1.9910000e+00,3.4270000e+00,1.90e+02,7.870000e+00,0.31,0.05,5002.00,150.00,4.64,0.07,0.623,0.053
8741367,1,0,0.988790,2.043690000e-04,131.994,3.948370000e-03,8.9940000e-01,5.9610000e-01,1.9030,5.5240000e-01,1.0290000e+02,9.6490e+00,1.0970000e+01,3.2920000e+00,2.3320000e+00,3.18e+03,7.090000e+02,24316.99,21662.36,6456.00,228.00,3.73,0.53,2.773,1.436
8741470,1,0,6.239720,1.492340000e-05,133.715,1.443300000e-03,4.2420000e-01,6.7380000e+00,0.6596,7.6580000e-02,1.3940000e+02,1.4050e+01,1.1650000e+01,1.4000000e+00,1.1670000e+00,1.06e+03,9.180000e+01,299.46,103.64,5751.00,156.00,4.30,0.18,1.143,0.305
8747865,10,0,126.754000,1.730470000e-03,154.280,1.011530000e-02,8.0970000e-01,2.0010000e+00,3.5010,1.5500000e+00,2.6130000e+02,3.5940e+01,8.4140000e+00,3.0760000e+00,2.5560000e+00,5.27e+02,3.080000e+01,18.19,4.25,6770.00,81.00,4.11,0.13,1.717,0.274
8747939,1,0,646.761000,2.559450000e-02,135.518,3.226980000e-02,9.8210000e-01,1.0390000e-02,15.9000,2.0450000e+00,1.0230000e+02,1.6840e+01,7.8460000e+00,3.1860000e+00,1.4810000e+00,3.43e+02,6.640000e+01,3.27,2.53,6505.00,227.00,3.85,0.46,2.361,1.070
8747972,1,0,0.530949,1.681270000e-05,131.727,5.789260000e-03,7.0130000e-01,3.6990000e+00,3.0170,4.5280000e-01,3.8890000e+01,8.8300e+00,5.7720000e+00,3.5360000e-01,4.0910000e-01,1.22e+03,2.070000e+01,522.69,35.51,3892.00,50.00,4.73,0.02,0.531,0.023
8748103,1,0,375.174000,3.752240000e-02,178.833,6.239350000e-02,9.6930000e-01,1.1380000e-02,43.2900,3.7900000e+00,2.8250000e+02,2.8100e+01,1.2210000e+01,2.2880000e+00,7.4180000e-01,2.61e+02,2.650000e+01,1.09,0.44,5929.00,193.00,4.44,0.21,1.031,0.327
8751796,1,0,4.453440,2.318760000e-05,133.092,3.638720000e-03,8.9520000e-01,3.1540000e-01,3.8690,3.5820000e-01,4.4360000e+01,3.1290e+00,1.4330000e+01,9.8790000e-01,3.1370000e-01,1.33e+03,7.870000e+01,742.67,175.63,6256.00,126.00,4.27,0.12,1.269,0.237
8751822,1,0,374.405000,2.288940000e-02,137.213,4.038010000e-02,9.3640000e-01,4.0720000e-02,23.3000,2.7360000e+00,7.4560000e+02,9.3310e+01,9.4670000e+00,2.9560000e+00,9.5140000e-01,2.46e+02,2.510000e+01,0.87,0.36,5968.00,197.00,4.53,0.21,0.881,0.271
8751822,2,1,377.289000,1.063610000e-02,429.121,1.731100000e-02,6.5410000e-01,8.3760000e+00,8.3290,7.5380000e+00,8.4600000e+02,1.1700e+02,8.8860000e+00,2.7060000e+00,5.3380000e+00,2.46e+02,2.510000e+01,0.86,0.35,5968.00,197.00,4.53,0.21,0.881,0.271
8751933,1,0,86.647700,4.625270000e-05,173.794,3.969280000e-04,1.7710000e-01,6.7010000e-01,4.2630,7.8960000e-02,7.2950000e+03,3.3700e+01,2.2690000e+02,9.4100000e+00,1.3610000e+00,4.19e+02,2.420000e+01,7.30,1.69,5522.00,83.00,4.32,0.13,1.120,0.158
8760135,6,0,614.478000,-1.000000000e+00,274.233,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.5000,-1.0000000e+00,3.9910000e+03,-1.0000e+00,-1.0000000e+00,6.3940000e+00,-1.0000000e+00,2.15e+02,-1.000000e+00,0.50,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,7,0,281.983000,-1.000000000e+00,309.664,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,1.3660000e+03,-1.0000e+00,-1.0000000e+00,3.7320000e+00,-1.0000000e+00,2.78e+02,-1.000000e+00,1.42,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,8,0,623.443000,5.782240000e-02,264.790,8.432280000e-02,1.0000000e+00,3.7080000e-01,52.6900,9.7710000e+00,3.6240000e+03,3.1340e+03,1.6100000e+01,1.1560000e+01,2.4870000e+01,2.14e+02,2.020000e+01,0.49,0.19,5713.00,188.00,4.41,0.20,1.023,0.289
8760135,9,0,308.710000,-1.000000000e+00,216.283,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,15.0000,-1.0000000e+00,1.4920000e+03,-1.0000e+00,-1.0000000e+00,3.9000000e+00,-1.0000000e+00,2.70e+02,-1.000000e+00,1.26,-1.00,5713.00,188.00,4.41,0.20,1.023,0.289
8774912,1,0,349.991000,1.251750000e-02,244.674,1.346310000e-02,5.7090000e-01,1.4130000e+01,4.3650,3.1150000e+00,6.9980000e+02,3.2480e+02,3.4850000e+00,1.6950000e+01,6.1440000e+01,5.42e+02,1.060000e+02,20.48,15.95,4748.00,143.00,2.79,0.41,6.264,4.091
8774912,2,0,161.538000,2.815330000e-03,247.882,1.672310000e-02,7.7160000e-01,3.8030000e+00,2.6490,2.1120000e+00,6.7780000e+02,2.3090e+02,6.7470000e+00,1.8020000e+01,3.9320000e+01,7.02e+02,1.370000e+02,57.43,44.71,4748.00,143.00,2.79,0.41,6.264,4.091
8774912,3,0,265.033000,3.062810000e-03,386.911,8.008240000e-03,7.7380000e-01,1.1560000e+00,3.0860,1.2770000e+00,1.8760000e+03,3.1560e+02,9.9180000e+00,3.0020000e+01,2.8010000e+01,5.95e+02,1.160000e+02,29.68,23.10,4748.00,143.00,2.79,0.41,6.264,4.091
8782821,3,0,1.584850,-1.000000000e+00,132.308,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,4.1650000e+02,-1.0000e+00,-1.0000000e+00,3.0420000e+00,-1.0000000e+00,2.14e+03,-1.000000e+00,4971.55,-1.00,6722.00,243.00,4.18,0.18,1.477,0.410
8783270,1,0,0.519352,7.657930000e-06,131.610,3.299160000e-03,4.3200000e-01,1.0540000e+01,3.9100,5.5350000e-01,7.7230000e+01,7.9720e+00,1.2990000e+01,2.2210000e+00,2.3000000e+00,4.00e+03,6.250000e+02,60407.78,37760.53,7094.00,338.00,3.88,0.34,2.454,1.001
8783270,2,0,4.505540,6.942630000e-05,133.518,1.205700000e-02,1.4440000e-01,1.6360000e+02,1.2730,1.3310000e+00,6.9110000e+02,3.5530e+02,1.0160000e+01,6.5650000e+00,2.8100000e+01,1.95e+03,3.040000e+02,3388.81,2118.32,7094.00,338.00,3.88,0.34,2.454,1.001
8783270,3,0,6.986830,-1.000000000e+00,132.626,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,2.0000,-1.0000000e+00,6.6550000e+02,-1.0000e+00,-1.0000000e+00,6.4170000e+00,-1.0000000e+00,1.68e+03,-1.000000e+00,1888.00,-1.00,7094.00,338.00,3.88,0.34,2.454,1.001
8806985,1,0,7.537340,6.323370000e-05,135.811,6.344910000e-03,8.6200000e-01,7.2220000e-01,4.0030,4.6710000e-01,4.2630000e+01,4.2570e+00,1.0100000e+01,1.0670000e+00,5.5130000e-01,1.21e+03,1.110000e+02,507.94,186.17,6483.00,250.00,4.21,0.17,1.436,0.422
8806998,1,0,370.642000,1.419240000e-02,231.454,2.714260000e-02,5.1130000e-01,5.0620000e+00,13.4600,3.0680000e+00,6.7010000e+02,1.3140e+02,5.9380000e+00,2.4670000e+00,2.0830000e+00,2.46e+02,2.280000e+01,0.86,0.32,5841.00,192.00,4.52,0.20,0.931,0.243
8806998,2,1,368.734000,9.896740000e-03,233.703,1.851270000e-02,9.1860000e-01,5.2910000e-02,12.5400,1.4730000e+00,1.1380000e+03,1.4580e+02,8.8570000e+00,3.8100000e+00,1.0660000e+00,2.46e+02,2.280000e+01,0.87,0.32,5841.00,192.00,4.52,0.20,0.931,0.243
8806998,3,0,493.101000,1.672040000e-02,434.499,2.190310000e-02,6.7230000e-01,1.7250000e+00,14.3000,2.4310000e+00,5.3890000e+02,7.5630e+01,7.1870000e+00,2.2880000e+00,1.2480000e+00,2.23e+02,2.070000e+01,0.59,0.22,5841.00,192.00,4.52,0.20,0.931,0.243
8817159,2,0,3.158410,4.669510000e-05,131.875,9.599010000e-03,5.6840000e-01,1.3710000e+00,30.6500,1.5080000e+00,3.4830000e+01,3.7620e+00,9.6610000e+00,1.1600000e+00,4.1070000e-01,1.98e+03,1.870000e+02,3632.04,1373.76,7276.00,314.00,4.10,0.18,1.877,0.565
8817330,1,0,375.544000,3.008640000e-02,139.984,5.941730000e-02,9.3710000e-01,1.6300000e-02,58.1500,2.9860000e+00,8.1640000e+02,6.0370e+01,1.5960000e+01,3.1350000e+00,7.8500000e-01,2.31e+02,1.910000e+01,0.68,0.22,5650.00,171.00,4.55,0.17,0.876,0.215
8817483,1,0,375.317000,2.971190000e-02,138.686,5.961920000e-02,9.4270000e-01,1.5120000e-02,72.1900,2.4920000e+00,2.7830000e+03,2.1930e+02,2.1810000e+01,5.6640000e+00,1.3040000e+00,2.29e+02,1.650000e+01,0.66,0.19,5662.00,169.00,4.56,0.14,0.840,0.181
8823397,1,0,1.506520,5.975100000e-08,132.988,1.564350000e-05,4.3800000e-01,4.6080000e-03,4.8780,1.5070000e-03,4.7520000e+05,3.0560e+02,2.9840000e+03,1.8190000e+02,5.4540000e+01,3.25e+03,3.330000e+02,26431.31,10826.43,8751.00,412.00,4.03,0.20,2.352,0.705
