,target_id,tce_plnt_num,tce_rogue_flag,period,tce_period_err,epoch,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,label,catalog
33697,11966557,3,0,40.1975,0.00250561,157.202,0.0060637,0.8964,0.557,9.416,0.3213,79080.0,2400.0,116.6,38.93,40.19,551.0,52.0,21.73,8.21,5995.0,180.0,4.43,0.2,0.977,0.285,0,TCE
33698,11966557,4,0,39.0018,0.0277525,145.937,0.0812936,1.0,0.9963,35.49,254.5,2777.0,61580.0,12.67,9.555,25.4,556.0,52.5,22.62,8.55,5995.0,180.0,4.43,0.2,0.977,0.285,0,TCE
33699,11970692,6,0,631.061,0.00576814,194.546,0.00776939,0.515,2.32,8.97,1.184,1140.0,202.3,7.251,13.6,10.14,365.0,57.5,4.2,2.65,4885.0,135.0,3.19,0.32,3.981,2.259,0,TCE
33700,11970692,7,0,399.209,0.00431937,294.382,0.00929439,0.8052,3.514,2.871,3.73,1170.0,242.1,9.599,15.35,34.44,425.0,67.0,7.74,4.87,4885.0,135.0,3.19,0.32,3.981,2.259,0,TCE
33701,11970988,1,0,2.31483,1.19828e-05,133.054,0.00270284,0.8991,0.476,2.49,0.366,53.85,4.718,13.09,0.8196,0.4599,1240.0,106.0,554.19,189.87,5240.0,157.0,4.43,0.19,0.923,0.203,0,TCE
33702,12004886,1,0,325.785,0.00658705,270.689,0.0171602,0.9128,0.06262,5.152,0.7927,2082.0,380.6,6.495,4.015,0.6955,176.0,7.62,0.22,0.04,4321.0,150.0,4.59,0.06,0.694,0.061,0,TCE
33703,12004971,1,0,10.8131,2.8874e-05,131.667,0.00192314,0.7653,0.5048,1.303,0.07289,86.96,5.134,17.17,1.493,0.3821,1050.0,63.5,282.58,68.66,6380.0,151.0,4.24,0.12,1.46,0.263,0,TCE
33704,12007057,1,0,585.783,0.0109831,152.75,0.0142421,0.8154,0.6238,12.95,1.625,159.0,22.11,8.167,2.826,1.11,341.0,34.4,3.19,1.29,6767.0,223.0,3.99,0.22,2.019,0.574,0,TCE
33705,12024018,1,0,2.26977,2.21609e-05,133.149,0.00492486,0.8538,0.3752,6.787,0.3271,20.84,2.366,8.723,1.338,0.5379,2380.0,306.0,7572.31,3899.48,6637.0,179.0,3.81,0.29,2.592,0.892,0,TCE
33706,12024065,1,0,432.169,0.00670336,252.327,0.0161623,0.9712,0.01976,5.012,0.706,156.0,36.78,4.79,79.94,23.45,1080.0,49.9,321.11,59.4,3912.0,65.0,1.15,0.03,43.11,10.76,0,TCE
33707,12024120,1,0,3.56808,5.43237e-06,134.065,0.000996796,0.9005,0.1233,3.353,0.1958,97.33,2.169,46.96,1.557,0.3197,1410.0,91.5,928.36,241.48,6007.0,121.0,4.23,0.14,1.334,0.228,0,TCE
33708,12069252,1,0,1.26095,1.97449e-05,132.658,0.0110976,0.9945,0.05217,9.375,1.449,224.2,34.9,15.24,4.54,6.054,2680.0,154.0,12267.35,2814.53,7309.0,87.0,4.09,0.12,1.799,0.346,0,TCE
33709,12069252,2,0,20.1113,-1.0,133.783,-1.0,0.1,-1.0,5.0,-1.0,327.8,-1.0,-1.0,3.301,-1.0,1070.0,-1.0,305.56,-1.0,7309.0,87.0,4.09,0.12,1.799,0.346,0,TCE
33710,12069252,3,0,13.4892,0.000132902,132.673,0.00748772,0.0299,267.8,1.061,0.8372,2254.0,492.3,11.77,8.71,11.93,1220.0,69.9,520.44,119.4,7309.0,87.0,4.09,0.12,1.799,0.346,0,TCE
33711,12069252,4,0,28.6885,0.00369222,150.493,0.0915916,0.9645,0.05251,15.19,9.059,773.9,310.9,7.77,6.294,2.204,947.0,54.3,190.28,43.66,7309.0,87.0,4.09,0.12,1.799,0.346,0,TCE
33712,12109430,3,0,456.135,0.00649432,328.213,0.00769528,0.1481,2.296,23.63,0.6655,1542.0,334.8,5.419,2.518,0.479,161.0,6.83,0.16,0.03,4487.0,161.0,4.61,0.05,0.67,0.058,0,TCE
33713,12109430,4,0,568.232,0.0063632,375.751,0.008082,0.9342,0.01466,7.239,0.3454,2885.0,400.3,11.4,4.723,0.576,149.0,6.35,0.12,0.02,4487.0,161.0,4.61,0.05,0.67,0.058,0,TCE
33714,12109430,5,0,322.17,0.00475368,356.094,0.00897269,0.9575,0.03169,5.222,0.4503,1460.0,318.6,8.017,3.578,0.9431,180.0,7.67,0.25,0.04,4487.0,161.0,4.61,0.05,0.67,0.058,0,TCE
33715,12109630,1,0,570.935,0.0101726,426.311,0.0110402,0.7007,0.7908,13.13,1.097,469.3,68.87,7.582,8.385,6.214,361.0,123.0,4.0,5.45,5407.0,176.0,3.53,0.83,3.628,2.485,0,TCE
33716,11753352,1,0,366.977,0.0220472,494.763,0.0284138,0.5009,4.195,20.69,2.945,424.3,52.52,8.213,1.916,1.318,246.0,22.6,0.86,0.32,5799.0,172.0,4.5,0.19,0.909,0.267,0,TCE
33717,11753698,1,1,306.215,0.0163978,390.572,0.0389865,0.5445,2.884,19.01,2.244,390.0,51.36,8.112,1.859,0.9639,276.0,25.7,1.37,0.51,6119.0,184.0,4.49,0.2,0.908,0.252,0,TCE
33718,11753698,2,0,435.272,0.0107823,153.908,0.0202,0.7713,0.7833,13.79,1.809,327.3,45.62,7.494,1.795,0.726,245.0,22.8,0.86,0.32,6119.0,184.0,4.49,0.2,0.908,0.252,0,TCE
33719,11764567,3,0,585.694,0.00931923,197.916,0.0123997,0.9397,0.01783,9.24,0.6433,1195.0,161.2,9.986,3.412,0.6065,191.0,11.1,0.32,0.07,5422.0,162.0,4.5,0.11,0.785,0.125,0,TCE
33720,11764567,4,0,482.321,0.00679508,300.262,0.0104785,0.586,9.261,6.346,3.497,644.6,144.6,5.845,2.065,3.994,204.0,11.9,0.41,0.1,5422.0,162.0,4.5,0.11,0.785,0.125,0,TCE
33721,11764567,5,0,714.442,0.0067897,146.348,0.00951303,0.917,0.05293,5.547,0.5861,886.1,146.2,9.228,2.842,0.5577,179.0,10.4,0.24,0.06,5422.0,162.0,4.5,0.11,0.785,0.125,0,TCE
33722,11774013,4,0,23.2783,0.00051149,144.361,0.0191103,0.9384,0.2032,4.124,1.29,262.5,58.3,10.68,7.004,4.768,1250.0,353.0,584.04,658.68,6522.0,228.0,3.55,0.68,3.564,2.157,0,TCE
33723,11774013,5,0,96.1255,0.00138454,209.752,0.014421,0.2826,65.82,2.661,1.385,376.3,92.26,10.45,7.014,27.06,781.0,220.0,88.16,99.42,6522.0,228.0,3.55,0.68,3.564,2.157,0,TCE
33724,11774013,6,0,35.5435,0.000777664,135.384,0.0133644,0.2997,90.09,1.455,1.607,440.0,135.7,10.45,7.613,42.85,1090.0,307.0,332.17,374.62,6522.0,228.0,3.55,0.68,3.564,2.157,0,TCE
33725,11810124,3,0,208.548,0.00871996,230.983,0.0238173,0.7281,1.476,10.07,2.273,593.7,68.07,8.776,3.061,1.797,321.0,23.4,2.52,0.73,5533.0,83.0,4.28,0.17,1.166,0.212,0,TCE
33726,11811140,1,0,0.807258,1.03142e-05,132.027,0.00294362,0.6473,1.08,4.414,0.1491,18.76,2.036,10.73,1.681,0.6938,4110.0,586.0,67675.13,38554.91,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33727,11811140,2,0,111.101,0.00101728,216.202,0.00822298,0.763,5.361,3.24,2.162,225.8,29.43,8.817,5.996,9.866,797.0,113.0,95.24,54.26,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33728,11822156,5,1,342.442,0.0128621,135.346,0.0320504,0.9987,0.6191,7.046,1.429,2575.0,995.2,6.559,7.539,36.09,221.0,11.9,0.57,0.12,5282.0,185.0,4.52,0.09,0.78,0.102,0,TCE
33729,11822666,1,0,1.43175,1.7429e-05,132.3,0.00374196,0.8544,0.429,5.793,0.352,27.27,3.262,8.44,1.769,0.861,3720.0,668.0,45338.09,32572.25,8615.0,374.0,3.78,0.41,3.003,1.321,0,TCE
33730,11822666,2,0,0.954468,7.77478e-06,132.327,0.00166189,0.1554,14.08,3.808,0.1266,66.67,5.279,16.46,2.494,1.43,4260.0,765.0,77852.14,55931.33,8615.0,374.0,3.78,0.41,3.003,1.321,0,TCE
33731,11856076,5,0,566.378,0.00602544,297.721,0.00706645,0.6783,2.45,4.464,1.553,1308.0,257.5,6.593,2.677,2.782,145.0,6.31,0.1,0.02,4270.0,150.0,4.59,0.06,0.7,0.061,0,TCE
33732,11856076,6,0,69.7308,0.00233342,176.042,0.0241809,0.8468,3.107,3.185,3.677,393.4,238.6,4.675,1.63,4.519,291.0,12.7,1.69,0.29,4270.0,150.0,4.59,0.06,0.7,0.061,0,TCE
33733,11856178,1,0,9.13316,1.24947e-05,139.983,0.000951249,0.9079,0.08314,2.325,0.1652,237.6,8.316,29.74,1.763,0.6073,901.0,93.8,155.72,64.9,6122.0,182.0,4.49,0.22,0.964,0.322,0,TCE
33734,11872139,1,0,1.75644,1.43628e-05,132.044,0.00406814,0.8543,0.401,4.632,0.2619,24.26,2.287,11.35,1.701,0.9595,2750.0,588.0,13450.92,11523.97,6619.0,250.0,3.72,0.5,3.05,1.583,0,TCE
33735,11872139,2,0,274.734,0.00841607,368.941,0.0188401,0.6355,4.841,10.13,2.327,209.3,36.03,7.487,4.656,4.948,510.0,109.0,15.96,13.67,6619.0,250.0,3.72,0.5,3.05,1.583,0,TCE
33736,11872333,1,0,508.36,0.0129559,246.89,0.0182426,0.6987,1.767,11.06,1.653,266.0,39.58,7.043,2.549,1.378,310.0,31.2,2.19,0.88,6793.0,236.0,4.23,0.2,1.46,0.475,0,TCE
33737,11872364,1,0,360.051,0.00937857,367.276,0.0195738,0.876,0.1693,8.2,1.44,1088.0,287.4,5.867,3.779,1.352,252.0,23.7,0.95,0.36,5573.0,182.0,4.38,0.19,0.981,0.283,0,TCE
33738,11909839,1,0,10.406,2.51293e-06,135.573,0.000193746,0.3855,0.02411,6.538,0.01751,14550.0,21.9,696.2,11.3,2.946,833.0,77.1,114.05,42.23,5746.0,173.0,4.39,0.2,0.924,0.241,0,TCE
33739,11909839,2,0,5.203,6.05104e-05,135.839,0.0095692,0.9499,0.02657,7.918,0.6415,292.9,20.43,15.35,1.986,0.5331,1050.0,97.2,287.39,106.42,5746.0,173.0,4.39,0.2,0.924,0.241,0,TCE
33740,11910220,1,0,4.1686,8.03609e-05,134.897,0.0132234,0.2926,11.2,25.96,0.8504,13.56,1.625,8.982,0.6144,0.4373,1570.0,141.0,1428.77,512.66,6429.0,178.0,4.08,0.2,1.649,0.384,0,TCE
33741,11910642,1,0,0.528897,1.24784e-05,131.749,0.00210871,0.8874,0.3695,1.366,0.1587,30.75,4.95,9.31,2.329,1.421,0.0,-1.0,0.0,-1.0,7861.0,304.0,3.61,0.56,3.616,1.983,0,TCE
33742,11920468,1,0,1.66832,3.697e-05,133.131,0.0116964,0.4525,9.801,10.39,1.025,60.0,7.417,8.142,0.6085,0.849,1310.0,69.3,689.33,146.32,5277.0,158.0,4.51,0.1,0.779,0.102,0,TCE
33743,11920468,2,0,26.8873,0.000208449,151.465,0.00672058,0.7121,8.89,1.115,1.645,1094.0,212.1,8.531,2.785,8.94,517.0,27.4,16.93,3.59,5277.0,158.0,4.51,0.1,0.779,0.102,0,TCE
33744,11920468,3,0,89.1966,0.00301762,217.756,0.0167395,0.7837,3.644,1.982,2.554,1508.0,302.6,8.784,3.35,6.161,347.0,18.4,3.42,0.73,5277.0,158.0,4.51,0.1,0.779,0.102,0,TCE
33745,11920497,1,0,1.66829,4.09899e-05,132.291,0.0136539,0.1509,58.94,10.46,1.153,48.63,6.444,7.712,0.608,1.313,1420.0,107.0,973.82,291.95,5508.0,182.0,4.46,0.15,0.883,0.191,0,TCE
33746,11954842,1,0,12.985,3.43597e-05,139.778,0.0021015,0.9014,0.1013,3.61,0.2842,260.6,7.426,37.0,1.954,0.3394,818.0,43.0,105.91,22.29,5948.0,119.0,4.38,0.11,1.025,0.149,0,TCE
33747,11955208,1,0,1.18486,0.0058709,132.622,1.17608,0.9358,10.45,3.349,46.86,0.6802,46.86,0.01767,0.04334,1.673,798.0,28.3,96.09,13.63,3604.0,79.0,4.84,0.05,0.422,0.051,0,TCE
33748,11955225,1,0,270.582,0.00917644,283.794,0.0241599,0.665,1.469,22.83,2.224,194.3,22.26,8.686,1.786,0.8064,342.0,33.9,3.25,1.29,6528.0,198.0,4.33,0.2,1.207,0.383,0,TCE
33749,11966668,1,0,313.199,0.0104441,340.937,0.0190878,0.7534,1.137,8.757,2.022,689.4,101.0,6.951,2.087,1.094,216.0,11.1,0.52,0.11,5254.0,158.0,4.62,0.09,0.73,0.103,0,TCE
33750,11967004,1,0,1.94164,4.61098e-08,133.107,1.05822e-05,0.727,0.0008391,2.351,0.001416,68250.0,47.78,3472.0,33.4,11.1,1730.0,174.0,2109.66,848.73,6525.0,210.0,4.38,0.2,1.161,0.386,0,TCE
33751,11967004,2,0,1.9416,1.61312e-06,132.146,0.000318225,0.9288,0.01676,1.759,0.07249,973.0,21.87,73.57,4.37,1.457,1730.0,174.0,2109.72,848.75,6525.0,210.0,4.38,0.2,1.161,0.386,0,TCE
33752,11967356,1,0,0.536817,0.00058778,132.004,0.234094,0.3164,401.2,6.442,0.007053,0.2544,1.452,0.2273,0.1576,3.679,4440.0,744.0,91983.73,61673.58,7348.0,324.0,3.77,0.38,3.061,1.341,0,TCE
33753,11971449,1,0,5.73074,0.00042686,135.824,0.0511556,0.7488,1.753,35.09,2.572,11.41,4.229,2.582,0.716,0.4085,1710.0,157.0,2015.47,742.87,7535.0,340.0,4.07,0.17,1.955,0.55,0,TCE
33754,11971490,1,0,3.22279,0.00015331,132.498,0.0344893,0.813,0.3612,35.61,4.05,14.95,2.105,7.189,0.981,0.3268,2360.0,252.0,7387.62,3150.39,8109.0,340.0,3.98,0.22,2.286,0.674,0,TCE
33755,11971494,1,0,3.22282,3.99131e-05,134.536,0.00953707,1.0,0.01946,6.422,4.171,47.4,83.68,12.46,2.665,4.926,2010.0,238.0,3883.97,1834.9,7226.0,252.0,4.03,0.26,1.926,0.609,0,TCE
33756,11971494,2,0,3.22317,5.30089e-05,134.077,0.0945715,0.9,0.3601,15.36,3.164,25.48,3.082,8.719,1.126,0.4528,2010.0,238.0,3883.41,1834.63,7226.0,252.0,4.03,0.26,1.926,0.609,0,TCE
33757,12007544,1,0,537.775,0.0104161,159.932,0.0119142,0.4259,10.6,6.357,4.207,2924.0,604.2,6.621,2.814,3.749,117.0,4.64,0.04,0.01,3764.0,114.0,4.73,0.05,0.516,0.05,0,TCE
33758,12008872,1,0,14.8879,8.39985e-05,141.948,0.0046888,0.9666,0.007878,5.862,0.2707,256.8,10.19,29.08,2.309,0.7154,831.0,80.9,113.0,43.99,6143.0,200.0,4.34,0.2,1.116,0.344,0,TCE
33759,12008916,1,0,47.4312,0.00063844,174.656,0.0105751,0.9602,0.02327,5.212,0.5359,197.1,30.0,6.896,12.91,4.212,1030.0,72.7,265.63,75.0,5166.0,239.0,3.12,0.04,6.891,2.129,0,TCE
33760,12009347,1,0,5.44771,1.34404e-06,133.578,0.000160564,0.9511,0.0642,1.497,0.03137,8328.0,61.86,155.2,10.58,3.125,714.0,28.0,61.58,9.65,4416.0,132.0,4.57,0.06,0.733,0.059,0,TCE
33761,12052643,1,0,388.152,0.00595355,254.661,0.0108948,0.4366,11.21,5.405,2.993,1752.0,265.8,8.55,3.557,5.144,226.0,19.4,0.62,0.21,5642.0,169.0,4.56,0.18,0.84,0.22,0,TCE
33762,12053419,1,0,588.637,0.0111742,253.123,0.0146072,0.8004,0.661,11.89,1.139,137.9,21.14,6.773,1.909,0.7505,288.0,31.8,1.62,0.72,6397.0,227.0,4.14,0.25,1.472,0.402,0,TCE
33763,12053628,1,0,2.99664,6.93264e-05,131.609,0.0142028,0.9086,0.2709,16.03,1.104,9.759,1.3,7.279,0.5241,0.2276,1670.0,187.0,1826.85,818.24,6762.0,301.0,4.28,0.22,1.429,0.516,0,TCE
33764,12053628,2,0,312.136,0.0337087,174.63,0.121741,0.9088,0.0347,107.0,6.072,361.0,36.71,12.86,3.19,1.168,354.0,39.7,3.73,1.67,6762.0,301.0,4.28,0.22,1.429,0.516,0,TCE
33765,12069319,1,0,231.165,0.00335153,346.935,0.00636897,0.6651,1.177,8.585,1.038,856.9,111.7,7.64,36.57,18.78,789.0,70.3,91.82,32.72,5386.0,347.0,2.78,0.03,11.84,4.293,0,TCE
33766,12069414,1,0,0.589462,8.08294e-06,131.814,0.00117755,0.9002,0.6214,1.037,0.3191,121.1,14.1,14.9,1.035,0.692,1850.0,107.0,2762.93,639.44,5286.0,202.0,4.52,0.1,0.776,0.11,0,TCE
33767,12069786,1,0,1.53354,2.06131e-05,132.833,0.00534103,0.8999,0.1944,2.391,0.2284,5.818,1.209,5.786,0.6609,0.1549,2850.0,160.0,15657.15,3514.93,7542.0,82.0,3.97,0.13,2.367,0.374,0,TCE
33768,12109630,2,0,615.301,0.0440087,220.623,0.0505853,0.846,2.091,9.406,5.215,155.5,131.4,2.248,5.179,8.717,352.0,120.0,3.62,4.93,5407.0,176.0,3.53,0.83,3.628,2.485,0,TCE
33769,12109630,3,0,304.735,0.00555684,165.211,0.0159938,0.8465,0.9356,5.424,1.708,286.1,52.36,6.075,7.029,6.679,444.0,151.0,9.23,12.58,5407.0,176.0,3.53,0.83,3.628,2.485,0,TCE
33770,12109845,1,0,0.865954,9.33798e-08,132.059,1.7206e-05,0.496,0.006006,1.926,0.002778,258000.0,399.9,1296.0,25.63,2.187,1160.0,56.4,432.44,83.86,4561.0,194.0,4.79,0.05,0.469,0.04,0,TCE
33771,11753767,1,0,175.064,0.00130159,214.992,0.00614328,0.6513,4.283,2.837,1.004,499.0,84.77,7.629,3.258,3.025,433.0,50.5,8.28,3.87,6520.0,180.0,4.15,0.27,1.376,0.361,0,TCE
33772,11753767,2,0,441.052,-1.0,449.689,-1.0,0.1,-1.0,3.5,-1.0,324.6,-1.0,-1.0,2.498,-1.0,318.0,-1.0,2.42,-1.0,6520.0,180.0,4.15,0.27,1.376,0.361,0,TCE
33773,11753767,3,0,2.41597,1.75623e-05,133.133,0.00281524,0.9033,0.1349,6.679,0.3914,54.7,9.435,6.837,1.19,0.3609,1800.0,211.0,2501.36,1168.98,6520.0,180.0,4.15,0.27,1.376,0.361,0,TCE
33774,11753767,4,0,272.475,-1.0,175.079,-1.0,0.1,-1.0,6.0,-1.0,1844.0,-1.0,-1.0,5.951,-1.0,373.0,-1.0,4.59,-1.0,6520.0,180.0,4.15,0.27,1.376,0.361,0,TCE
33775,11764567,6,0,533.704,0.00665562,389.158,0.00821752,0.8688,0.08735,8.926,0.6717,905.3,135.7,8.996,2.74,0.5331,197.0,11.5,0.36,0.08,5422.0,162.0,4.5,0.11,0.785,0.125,0,TCE
33776,11766583,1,0,442.974,0.0885847,345.723,0.128329,0.89,0.5071,26.49,7.159,130.1,81.45,1.608,1.103,0.6788,211.0,14.3,0.47,0.13,5561.0,149.0,4.57,0.14,0.818,0.164,0,TCE
33777,11766805,1,0,239.482,0.0123605,350.75,0.0401614,0.7381,0.5856,21.51,2.019,460.5,71.64,6.611,2.382,0.9344,311.0,33.2,2.22,0.95,6140.0,236.0,4.46,0.22,1.027,0.341,0,TCE
33778,11766996,1,0,2.57011,4.75101e-05,132.152,0.0102096,0.6441,3.334,21.44,1.673,13.85,1.885,7.751,0.8999,0.6115,2260.0,238.0,6183.6,2607.52,7016.0,232.0,3.92,0.23,2.285,0.676,0,TCE
33779,11774303,1,0,0.614084,3.02547e-06,131.853,0.000468183,0.9003,0.2045,1.207,0.2059,324.3,14.1,38.13,2.708,0.9738,2600.0,261.0,10874.62,4366.94,6521.0,249.0,4.35,0.2,1.276,0.4,0,TCE
33780,11774383,1,0,0.520225,1.02292e-05,131.841,0.000649889,0.7225,0.7047,0.912,0.3169,11520.0,1438.0,22.74,11.79,3.309,2270.0,0.0149,6237.59,0.16,5780.0,0.0,4.44,0.0,1.0,0.0,0,TCE
33781,11774387,1,0,0.520222,8.37494e-06,131.848,0.0011722,0.902,0.6682,1.008,0.3986,152.6,18.4,14.84,1.319,0.9542,2150.0,216.0,5016.71,2020.26,5776.0,173.0,4.53,0.21,0.889,0.273,0,TCE
33782,11774585,1,0,533.445,0.01344,483.247,0.0182663,0.7832,0.9342,9.594,1.879,421.6,63.91,7.176,9.79,8.333,383.0,125.0,5.09,6.62,5246.0,207.0,3.43,0.78,4.313,3.022,0,TCE
33783,11811140,3,0,110.665,0.000865389,224.51,0.00770893,0.8646,1.592,2.456,1.347,203.6,30.65,8.391,5.935,5.63,798.0,114.0,95.74,54.54,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33784,11811140,4,0,142.663,0.00115141,218.298,0.00701186,0.7388,6.368,1.797,1.159,294.8,52.72,7.644,6.815,11.9,733.0,104.0,68.24,38.88,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33785,11811140,5,0,83.8603,0.00110358,199.528,0.00870755,0.8537,1.605,3.341,1.689,210.3,31.69,8.408,5.993,5.36,875.0,125.0,138.58,78.95,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33786,11811140,6,0,160.334,0.00359522,211.811,0.0188315,0.9281,0.06171,11.06,0.9536,217.9,27.71,9.14,6.429,2.382,705.0,100.0,58.4,33.27,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33787,11811140,7,0,139.062,0.00117554,200.982,0.00771248,0.8999,1.571,1.868,2.247,275.9,48.42,8.246,7.073,8.754,739.0,105.0,70.6,40.22,7076.0,252.0,3.59,0.32,3.661,1.31,0,TCE
33788,11822666,3,0,0.954489,6.99347e-06,131.843,0.00189623,0.3516,5.709,5.398,0.2467,79.9,4.555,24.49,2.754,1.591,4260.0,765.0,77849.86,55929.69,8615.0,374.0,3.78,0.41,3.003,1.321,0,TCE
33789,11822789,1,0,0.648272,1.56133e-05,132.079,0.00200655,0.658,1.862,1.063,0.1073,110.8,22.67,6.368,2.991,1.635,4140.0,597.0,69636.93,40150.96,7780.0,322.0,3.87,0.32,2.658,1.064,0,TCE
33790,11823054,1,0,4.30213,4.21118e-06,134.721,0.000662787,0.8998,0.05842,2.201,0.1499,735.3,14.11,60.81,2.839,0.2966,938.0,33.9,182.83,26.46,5041.0,83.0,4.48,0.08,0.857,0.066,0,TCE
33791,11823054,2,0,3.13785,6.67243e-06,133.556,0.00128163,0.8357,0.6546,1.99,0.3352,293.8,12.51,28.04,1.69,0.817,1040.0,37.7,278.47,40.3,5041.0,83.0,4.48,0.08,0.857,0.066,0,TCE
33792,11858541,1,0,5.67435,2.16373e-07,135.755,3.16029e-05,0.9923,0.01088,4.166,0.002331,36340.0,29.53,2656.0,35.0,11.51,1050.0,117.0,291.35,129.35,5594.0,149.0,4.3,0.24,1.071,0.351,0,TCE
33793,11858541,2,0,5.67436,7.19524e-07,133.118,0.000104597,0.9925,0.01259,3.995,0.008359,10240.0,20.3,792.7,19.07,6.333,1050.0,117.0,291.35,129.35,5594.0,149.0,4.3,0.24,1.071,0.351,0,TCE
33794,11858741,1,0,1.78097,1.7056e-07,131.526,4.88172e-05,0.002421,1.178,3.101,0.006565,289900.0,698.7,909.7,54.2,0.08812,1500.0,4.8e-05,1208.92,0.0,5780.0,0.0,4.44,0.0,1.0,0.0,0,TCE
33795,11858741,2,0,1.78093,2.2016e-06,132.442,0.000645514,0.9176,0.03821,2.986,0.08577,10130.0,349.9,52.08,13.02,1.837,1500.0,0.00062,1208.95,0.0,5780.0,0.0,4.44,0.0,1.0,0.0,0,TCE
33796,11872364,2,0,326.904,0.00802307,169.613,0.016593,0.2361,14.97,11.18,2.549,1042.0,222.1,5.395,3.142,2.983,260.0,24.5,1.08,0.41,5573.0,182.0,4.38,0.19,0.981,0.283,0,TCE
33797,11872364,3,0,254.018,0.00413817,220.811,0.0143085,0.4495,8.623,8.713,2.582,733.0,147.4,5.471,2.688,3.21,283.0,26.6,1.51,0.57,5573.0,182.0,4.38,0.19,0.981,0.283,0,TCE
33798,11872364,4,0,259.935,0.00316429,303.117,0.00909874,0.8347,2.076,3.143,3.18,1040.0,188.8,7.493,3.59,4.798,280.0,26.4,1.46,0.55,5573.0,182.0,4.38,0.19,0.981,0.283,0,TCE
33799,11910642,2,0,0.528905,1.45894e-05,131.923,0.00247749,0.8988,0.3795,1.458,0.1897,27.86,5.21,8.37,2.235,1.403,0.0,-1.0,0.0,-1.0,7861.0,304.0,3.61,0.56,3.616,1.983,0,TCE
33800,11910896,1,0,1.69533,4.37156e-05,131.731,0.0144218,0.9877,0.01873,5.952,1.435,13.57,3.364,4.415,0.8673,0.3281,2170.0,297.0,5240.58,2873.04,6412.0,227.0,4.03,0.31,1.719,0.583,0,TCE
33801,11911214,1,0,464.953,0.0120233,312.361,0.0146256,0.4458,2.141,30.01,1.415,252.8,25.39,9.657,3.911,1.604,389.0,47.8,5.39,2.65,6646.0,199.0,3.87,0.27,2.395,0.823,0,TCE
33802,11920497,2,0,87.937,0.00370771,148.105,0.0368474,0.7926,2.491,6.008,3.901,632.5,130.2,6.729,2.46,3.085,380.0,28.5,4.93,1.48,5508.0,182.0,4.46,0.15,0.883,0.191,0,TCE
33803,11920526,1,0,1.66821,-1.0,133.169,-1.0,0.1,-1.0,6.0,-1.0,641.2,-1.0,-1.0,2.036,-1.0,1220.0,-1.0,518.18,-1.0,4816.0,157.0,4.5,0.11,0.839,0.093,0,TCE
33804,11920526,2,0,194.5,0.0139889,193.512,0.0529161,0.9742,0.06234,18.47,3.081,691.0,220.0,6.306,3.306,2.431,249.0,14.1,0.91,0.21,4816.0,157.0,4.5,0.11,0.839,0.093,0,TCE
33805,11920526,3,0,1.66819,2.84482e-05,132.367,0.00914043,0.01938,91.07,12.32,0.4373,69.61,6.901,11.26,0.6695,0.3897,1220.0,68.7,518.19,117.0,4816.0,157.0,4.5,0.11,0.839,0.093,0,TCE
33806,11955364,1,0,707.153,0.0166675,155.355,0.024226,0.9766,0.08284,10.02,1.485,1033.0,267.5,6.569,3.915,3.785,193.0,14.0,0.33,0.1,5705.0,153.0,4.47,0.15,0.832,0.179,0,TCE
33807,11955364,2,0,533.514,0.00910459,331.622,0.0110249,0.6545,4.811,4.328,2.094,745.9,156.3,6.221,2.4,2.851,212.0,15.3,0.48,0.14,5705.0,153.0,4.47,0.15,0.832,0.179,0,TCE
33808,11955499,1,0,9.04189,2.23308e-05,137.866,0.00188335,0.9804,0.04111,2.835,0.1726,795.1,49.78,34.79,3.713,1.975,729.0,42.4,66.92,15.54,5237.0,157.0,4.57,0.11,0.826,0.124,0,TCE
33809,11955499,2,0,9.04194,7.98545e-05,133.291,0.00683835,0.8521,1.709,2.394,0.9758,163.2,21.32,8.027,1.224,1.626,729.0,42.4,66.92,15.54,5237.0,157.0,4.57,0.11,0.826,0.124,0,TCE
33810,11967633,1,0,459.744,0.00495923,174.359,0.00928343,0.6965,2.402,5.405,0.711,225.6,32.22,7.65,1.112,1.146,159.0,6.3,0.15,0.02,4384.0,132.0,4.59,0.06,0.695,0.059,0,TCE
33811,11967758,1,0,2.08257,0.0162737,132.199,3.18555,0.8959,4.637,12.5,99.21,0.02765,2.112,0.01249,0.074,2.859,3050.0,424.0,20390.64,11340.77,7120.0,233.0,3.59,0.32,3.847,1.393,0,TCE
33812,11967758,2,0,1.04186,1.36096e-05,131.752,0.00371146,0.5408,3.92,6.431,0.3507,32.56,4.259,11.97,2.287,1.427,3840.0,534.0,51343.19,28550.8,7120.0,233.0,3.59,0.32,3.847,1.393,0,TCE
